category,link,title
,"https://abcnews.go.com/Sports/baylor-bears-rebuilding-effort-progresses-final-1950/story?id=76763800,https://abcnews.go.com/Sports/timberwolves-karl-anthony-towns-reflects-emotional-night-father/story?id=76762686,https://abcnews.go.com/Sports/dustin-david-price-grabs-starter-role-los-angeles/story?id=76762384,https://abcnews.go.com/Sports/baylor-calls-foul-call-end-elite-loss-uconn/story?id=76762078,https://abcnews.go.com/Sports/kim-mulkey-baylor-lady-bears-ncaa-covid-19/story?id=76761673,https://abcnews.go.com/Sports/rafael-stone-stockpile-picks-young-core-houston-rockets/story?id=76759561,https://abcnews.go.com/Sports/andre-drummond-hunger-excitement-make-debut-los-angeles/story?id=76758414,https://abcnews.go.com/Sports/los-angeles-lakers-jeanie-buss-watching-brooklyn-nets/story?id=76758345,https://abcnews.go.com/Sports/mlb-draft-pick-mark-appel-heads-minor-league/story?id=76758307,https://abcnews.go.com/Sports/niners-left-altar-staying-12-jimmy-garoppolo-best/story?id=76757597,https://abcnews.go.com/Sports/texas-rangers-moving-rougned-odor-jose-leclerc-tommy/story?id=76757209,https://abcnews.go.com/Sports/sources-milwaukee-bucks-picking-reserve-guard-jeff-teague/story?id=76756575,https://abcnews.go.com/Sports/nba-sets-july-29-draft-determining-schedule-accompanying/story?id=76756077,https://abcnews.go.com/Sports/mlb-protocols-include-relaxed-covid-19-restrictions-vaccinated/story?id=76752159,https://abcnews.go.com/Sports/anthony-rizzo-ending-contract-talks-chicago-cubs-focus/story?id=76751997,https://abcnews.go.com/Sports/south-carolinas-dawn-staley-texas-vic-schaefer-renew/story?id=76751866,https://abcnews.go.com/Sports/blake-griffin-joining-brooklyn-nets-changed-public-perceives/story?id=76751865,https://abcnews.go.com/Sports/qb-trevor-lawrence-direction-jacksonville-jaguars-headed-pick/story?id=76751447,https://abcnews.go.com/Sports/qb-trevor-lawrence-direction-jacksonville-jaguars-headed-pick/story?id=76751318,https://abcnews.go.com/Sports/york-mets-pete-alonso-issue-nft-aid-minor/story?id=76750048,https://abcnews.go.com/Sports/lawsuit-accuses-deshaun-watson-deleting-instagram-messages-contacting/story?id=76750047,https://abcnews.go.com/Sports/lawsuit-accuses-deshaun-watson-deleting-instagram-messages-contacting/story?id=76749828,https://abcnews.go.com/Sports/nbas-basketball-africa-league-debut-16-rwanda/story?id=76749169,https://abcnews.go.com/Sports/sources-dustin-poirier-conor-mcgregor-iii-finalized-ufc/story?id=76748465,https://abcnews.go.com/Sports/st-louis-cardinals-3b-nolan-arenado-ive-moved/story?id=76747638,https://abcnews.go.com/Sports/st-louis-cardinals-3b-nolan-arenado-ive-moved/story?id=76747522,https://abcnews.go.com/Sports/frank-vogel-los-angeles-lakers-lot-addition-andre/story?id=76743235,https://abcnews.go.com/Sports/aaron-gordon-debuts-denver-nuggets-sees-limits-teams/story?id=76742864,https://abcnews.go.com/Sports/dominant-overtime-helps-ucla-secure-spot-elite-ncaa/story?id=76741918,https://abcnews.go.com/Sports/florida-panthers-aaron-ekblad-off-ice-stretcher-leg/story?id=76740493,https://abcnews.go.com/Sports/sources-trevor-lawrence-attend-nfl-draft-cleveland-watch/story?id=76739259,https://abcnews.go.com/Sports/indiana-mens-basketball-hires-mike-woodson-deal-years/story?id=76738174,https://abcnews.go.com/Sports/deal-mike-woodson-indiana-years-sources-hoosiers-finally/story?id=76738173,https://abcnews.go.com/Sports/deal-mike-woodson-indiana-years-sources-hoosiers-finally/story?id=76737896,https://abcnews.go.com/Sports/orleans-saints-alvin-kamara-players-displeased-17-game/story?id=76737895,https://abcnews.go.com/Sports/deal-mike-woodson-indiana-appears-imminent-sources-hoosiers/story?id=76737257,https://abcnews.go.com/Sports/sources-randy-dobnak-minnesota-twins-agree-year-925m/story?id=76737119,https://abcnews.go.com/Sports/oklahoma-city-thunder-waive-recently-acquired-austin-rivers/story?id=76736272,https://abcnews.go.com/Sports/andre-drummond-plans-sign-los-angeles-lakers-agent/story?id=76736168,https://abcnews.go.com/Sports/naomi-osaka-makes-4th-round-miami-1st-time/story?id=76735811,https://abcnews.go.com/Sports/nascar-moves-bristol-dirt-race-monday-due-heavy/story?id=76735810,https://abcnews.go.com/Sports/orleans-pelicans-zion-williamson-unusual-force-dallas-mavericks/story?id=76732115,https://abcnews.go.com/Sports/orleans-pelicans-zion-williamson-unusual-force-mavs-rick/story?id=76732048,https://abcnews.go.com/Sports/francis-ngannou-wins-ufc-heavyweight-title-ready-time/story?id=76731877,https://abcnews.go.com/Sports/doc-rivers-west-prediction-afar-lakers-clippers-teams/story?id=76731370,https://abcnews.go.com/Sports/doc-rivers-west-prediction-afar-lakers-clippers-teams/story?id=76731171,https://abcnews.go.com/Sports/balanced-effort-helps-indiana-knock-off-nc-state/story?id=76730038,https://abcnews.go.com/Sports/newly-acquired-boston-celtics-guard-evan-fournier-health/story?id=76729402,https://abcnews.go.com/Sports/balanced-effort-helps-indiana-knock-off-nc-state/story?id=76729334,https://abcnews.go.com/Sports/dillian-whyte-knocks-alexander-povetkin-win-wbc-interim/story?id=76728683","Baylor Bears' rebuilding effort progresses into first Final Four since 1950,Timberwolves' Karl-Anthony Towns reflects on 'emotional' night as father attends first game since Jackie Cruz-Towns' death,Dustin May, not David Price, grabs fifth starter role as Los Angeles Dodgers prepare to defend title,Baylor calls foul on non-call at end of Elite Eight loss to UConn,Kim Mulkey of Baylor Lady Bears says NCAA should do away with COVID-19 testing for Final Four,Rafael Stone: Stockpile of picks, young core will keep Houston Rockets from having to go 'wholesale tank' mode,Andre Drummond has 'hunger and excitement' to make his debut with Los Angeles Lakers at long last,Los Angeles Lakers' Jeanie Buss after watching Brooklyn Nets' moves: 'Bring it on',Former No. 1 MLB draft pick Mark Appel heads to minor league camp with Philadelphia Phillies in pursuit of a comeback,Niners didn't want to get 'left at altar' by staying at No. 12, believe Jimmy Garoppolo gives them best chance now,Texas Rangers moving on from Rougned Odor; Jose Leclerc to have Tommy John surgery,Sources: Milwaukee Bucks picking up reserve guard Jeff Teague,NBA sets July 29 for its draft, while also determining schedule for accompanying combine, lottery,New MLB protocols include relaxed COVID-19 restrictions for vaccinated players, staff,Anthony Rizzo ending contract talks with Chicago Cubs to focus on season,South Carolina's Dawn Staley and Texas' Vic Schaefer to renew old rivalry in NCAA women's hoops tourney,Blake Griffin says joining Brooklyn Nets has changed how the public perceives him,QB Trevor Lawrence 'the direction' Jacksonville Jaguars are headed with No. 1 pick in NFL draft, says Urban Meyer,QB Trevor Lawrence 'the direction' Jacksonville Jaguars are headed with No. 1 pick, says Urban Meyer,New York Mets' Pete Alonso to issue NFT to aid minor leaguers,Lawsuit accuses Deshaun Watson of deleting Instagram messages, contacting women in attempt to settle cases,Lawsuit accuses Deshaun Watson of deleting Instagram messages, contacting accusers in attempt to settle cases,NBA's Basketball Africa League to debut May 16 in Rwanda,Sources: Dustin Poirier-Conor McGregor III to be finalized soon for UFC 264 in July,St. Louis Cardinals 3B Nolan Arenado says 'I've moved on' after being traded by Colorado Rockies,St. Louis Cardinals 3B Nolan Arenado says 'I've moved on' from being traded by Colorado Rockies,Frank Vogel says Los Angeles Lakers 'got a lot better' with addition of Andre Drummond,Aaron Gordon debuts for Denver Nuggets, sees 'no limits' on team's potential,Dominant overtime helps UCLA secure spot in Elite Eight of NCAA men's basketball tournament,Florida Panthers' Aaron Ekblad taken off ice on stretcher with leg injury,Sources: Trevor Lawrence won't attend NFL draft in Cleveland, will watch at Clemson instead,Indiana men's basketball hires Mike Woodson; deal is for six years, sources say,Deal between Mike Woodson and Indiana is for six years, sources say, as Hoosiers finally announce their next men's basketball coach,Deal between Mike Woodson and Indiana will be for six years, sources say, as Hoosiers finally find their next men's basketball coach,New Orleans Saints' Alvin Kamara among players displeased with likely 17-game NFL schedule,Deal between Mike Woodson and Indiana appears imminent, sources say, as Hoosiers hone in on their next men's basketball coach,Sources: Randy Dobnak, Minnesota Twins agree to 5-year, $9.25M extension that includes 3 club options,Oklahoma City Thunder waive recently acquired Austin Rivers,Andre Drummond plans to sign with Los Angeles Lakers, agent says,Naomi Osaka makes 4th round in Miami for 1st time with walkover,NASCAR moves Bristol dirt race to Monday due to heavy rains, flood warning,New Orleans Pelicans' Zion Williamson 'an unusual force,' Dallas Mavericks coach Rick Carlisle says,New Orleans Pelicans' Zion Williamson 'an unusual force,' Mavs' Rick Carlisle says,Francis Ngannou wins UFC heavyweight title, 'ready any time' for Jon Jones,Doc Rivers gives West prediction 'from afar,' says Lakers, Clippers 'still the teams to beat',Doc Rivers gives West prediction 'from afar,' says Lakers, Clippers 'still teams to beat',Balanced effort helps Indiana knock off NC State, securing its first berth in women's basketball tournament Elite Eight,Newly acquired Boston Celtics guard Evan Fournier placed in health and safety protocols,Balanced effort helps Indiana knock off NC State, securing its first berth in women's basketball Elite Eight,Dillian Whyte knocks out Alexander Povetkin to win WBC interim heavyweight belt"
