category,link,title
,"/lifestyle/singer-boy-george-nft-art,/lifestyle/ntf-art-70-million,https://video.foxbusiness.com/v/6244450195001/,https://video.foxbusiness.com/v/6241914555001/,https://video.foxbusiness.com/v/6241724117001/,/technology/elon-musk-reverses-course-selling-nft-song,/lifestyle/one-year-later-broadway-remains-dark,https://video.foxbusiness.com/v/6239179283001/,https://video.foxbusiness.com/v/6239163037001/,https://video.foxbusiness.com/v/6238610332001/,https://video.foxbusiness.com/v/6238028239001/,https://video.foxbusiness.com/v/6238031603001/,https://video.foxbusiness.com/v/6237528235001/,/economy/nyc-entertainment-venues-to-reopen-at-low-capacity-starting-april-2,/technology/billionaire-seeks-volunteers-spacex-flight-moon,/lifestyle/disney-plans-to-enhance-attractions-boost-efficiency-once-theme-parks-reopen-ceo-says,/lifestyle/virginia-school-district-canceling-dr-seuss-celebration-a-misfocus-of-priorities-patrice-onwuka,https://video.foxbusiness.com/v/6236484267001/,/business-leaders/amc-entertainment-ceo-getting-3-75m-bonus,https://video.foxbusiness.com/v/6235759511001/","Singer Boy George calls NFTs a 'new and exciting' way to enjoy art,How 2 friends made art history buying a $70M digital work,Boy George: NFTs allow for art to be more available in 'new and exciting way',Mainstream brands join NFT craze, raise money for charity ,Clubhouse will be 'next major social network': Superhuman CEO,Elon Musk reverses course on selling NFT song,Broadway theaters remain closed, on anniversary of COVID-19 lockdown,Tom Cruise's 'Maverick' estimated to be the first billion dollar post-pandemic film,Movie theatres will see 'explosive demand' following lockdowns: Slated co-founder,Netflix’s ’13 Reasons Why’ actor Amy Hargreaves encouraging kids to ‘find their voice’,Creators making millions with ‘non-fungible tokens’,AMC CEO: As vaccinations continue, movie theatre capacity limits will grow 'pretty rapidly',I wouldn't touch movie theatre stocks: Rich Greenfield,NYC entertainment venues to reopen at low capacity starting April 2,Japanese billionaire seeks volunteers for SpaceX flight around the moon,Disney plans to enhance attractions, boost efficiency once theme parks reopen, CEO says,Virginia school district canceling Dr. Seuss celebration shows ‘misfocus’ of priorities: Patrice Onwuka,School district cancels Dr. Seuss celebration over 'racial undertones',AMC Entertainment CEO getting $3.75M bonus,Paramount Plus enters the streaming wars "
