category,link,title
,"/2021/03/28/motorsport/bahrain-grand-prix-spt-intl/index.html,/2021/03/29/sport/sam-bennnett-cycling-sick-race-spt-int/index.html,/2021/03/26/football/thierry-henry-racism-social-media-quit-spt-intl/index.html,/2021/03/27/golf/sergio-garcia-hole-in-one-sudden-death-playoff-spt-intl/index.html,/2021/03/27/sport/sachin-tendulkar-covid-intl-hnk-scli/index.html,/2021/03/26/football/fifa-world-cup-qatar-roberto-martinez-spt-intl/index.html,/2021/03/26/motorsport/lewis-hamilton-bahrain-f1-human-rights-spt-intl/index.html,/2021/03/26/golf/bryson-dechambeau-nft-trading-cards-cryptocurrency-spt-intl/index.html,/2021/03/25/sport/norway-tshirt-protest-against-qatar-world-cup-spt-intl/index.html,/2021/03/25/golf/rory-mcilroy-wgc-matchplay-ian-poulter-golf-spt-intl/index.html,https://edition.cnn.com/interactive/2021/02/sport/tiger-woods-golf-career-moments-spt-intl-cmd/,https://edition.cnn.com/interactive/2020/09/sport/voyager-olympics-munich-spt-intl/,https://edition.cnn.com/interactive/2020/12/sport/ana-ros-chef/,/2021/03/28/golf/slum-golf-mumbai-india-spc-cmd-spt-intl/index.html,/2021/03/26/sport/sister-jean-basketball-ncaa-fan-spt-intl/index.html,/2021/03/22/sport/nfl-colin-allred-insurrection-cmd-spt-intl/index.html,/2021/03/28/football/manchester-united-homeless-pods-cmd-spt-intl/index.html,/2021/03/26/sport/ironman-world-championship-sam-holness-triathlon-spt-intl-cmd/index.html,/2021/03/23/sport/ryo-miyake-olympics-fencing-tokyo-2020-cmd-spt-intl/index.html,/2021/03/16/us/tiger-woods-home-after-wreck/index.html,/2021/03/15/golf/justin-thomas-players-championship-spt-intl/index.html,/2021/03/13/golf/hole-in-one-golfers-mccarthy-todd-spt-intl/index.html,/2021/03/24/football/pele-netflix-documentary-brazil-cmd-spt-intl/index.html,/2021/03/24/football/cesare-prandelli-steps-down-as-fiorentina-manager-spt-intl/index.html,/2021/03/20/football/football-child-abuse-report-paul-stewart-cmd-spt-intl/index.html,/2021/03/25/tennis/vasek-pospisil-miami-open-tennis-spt-intl/index.html,/2021/03/17/tennis/damir-dzumhur-tennis-spt-intl/index.html,/2021/03/16/tennis/zverev-federer-atp-ranking-spt-intl/index.html,/2021/03/24/us/sedona-prince-leads-oregon-to-sweet-16-spt-trnd/index.html,/2021/03/24/football/steve-kerr-gun-control-measures-spt-intl/index.html,/2021/03/20/sport/lebron-james-ankle-injury/index.html,/2021/03/27/motorsport/ferrari-2021-bounce-back-formula-one-spt-intl/index.html,/2021/03/23/motorsport/ugo-ugochukwu-mclaren-motorsport-spt-intl/index.html,/2021/03/17/motorsport/fernando-alonso-alpine-formula-one-cmd-spt-intl/index.html,/2021/03/18/sport/will-claye-triple-jump-olympics-spt-intl-cmd/index.html,/2021/03/24/sport/japan-olympics-fukushima-torch-relay-covid-hnk-intl-dst/index.html,/2021/03/17/asia/tokyo-olympics-hiroshi-sasak-intl-hnk/index.html,/2021/03/02/sport/horse-racing-welfare-footage-spt-intl/index.html,/2021/03/01/sport/gordon-elliott-horse-photo-scli-intl-spt/index.html,/2020/11/03/sport/melbourne-cup-horse-racing-spt-intl/index.html,/2021/03/19/sport/black-ice-climbing-diversity-cmd-spt-intl/index.html,/2021/02/02/sport/slovenia-chimney-climbing-europe-spt-intl/index.html,/2020/12/18/sport/emily-harrington-el-capitan-climb-record-cmd-spt-intl/index.html,/2020/09/03/sport/andri-ragettli-ski-viral-x-games-spt-intl/index.html,/2020/01/24/sport/mikaela-shiffrin-world-cup-skiing-bansko-downhill-spt-intl/index.html,/2019/12/07/sport/ester-ledecka-world-cup-downhill-lake-louise-spt-intl/index.html,/2020/12/02/sport/rene-campbell-bodybuilding-cmd-spt-intl/index.html,/2020/10/06/sport/priscilla-frederick-loomis-olympics-spt-intl/index.html,/2020/06/10/sport/marilyn-okoro-body-image-cmd-spt-intl/index.html,/2021/03/08/sport/muhammad-ali-joe-frazier-the-fight-of-the-century-cmd-spt-intl/index.html,https://edition.cnn.com/interactive/2020/04/sport/liverpoolpremierleaguetitle/,https://www.cnn.com/interactive/2020/06/sport/newcastle-united-takeover-billionaire-investment-european-football/,https://www.cnn.com/interactive/2020/01/sport/russian-climbers-peak-lenin-spt-intl/,/2020/03/05/sport/tayla-harris-kick-aflw-spt-int/index.html,/2019/05/06/sport/eliud-kipchoge-london-marathon-break-two-hour-barrier-spt-intl/index.html,/videos/sports/2021/03/26/thierry-henry-why-i-quit-social-media-racist-abuse-football-spt-intl.cnn,/videos/sports/2021/03/26/sister-jean-loyola-chicago-ncaa-march-madness-basketball-coy-wire-spt-intl.cnn,/videos/sports/2021/03/26/roberto-martinez-qatar-2022-world-cup-boycott-belgium-football-spt-intl.cnn,/videos/sports/2021/03/22/colin-allred-capitol-insurrection-intv-spt-intl.cnn,/videos/sports/2021/03/16/sam-holness-autism-triathlon-ironman-black-athletes-spt-intl-lon-orig-cmd.cnn,/videos/sports/2021/03/03/billy-kemper-big-wave-champion-nightmare-injury-covid-pandemic-spt-intl.cnn,/videos/sports/2021/03/24/steve-kerr-boulder-shooting-gun-control-measures-spt-intl-lon-orig.cnn,/videos/sports/2021/03/04/sebastian-vettel-aston-martin-racing-ferrari-formula-one-f1-retirement-motorsport-spt-intl.cnn,/videos/sports/2021/03/11/lake-baikal-hockey-for-climate-awareness-russia-spt-intl.cnn,/videos/sports/2021/03/02/mikaela-shiffrin-beijing-olympics-uyghurs-muslim-xinjiang-2022-spt-intl.cnn,/videos/sports/2021/02/26/jasmine-harrison-solo-row-atlantic-ocean-world-record-spt-intl-lon-orig.cnn,/videos/sports/2021/02/19/romain-grosjean-life-after-the-crash-f1-formula-one-spt-intl-lon-orig-cmd.cnn,/2020/11/25/football/gallery/diego-maradona/index.html,/2019/04/09/sport/gallery/masters-augusta-best-photos-a-z-spt-intl/index.html,/2020/10/21/us/gallery/world-series-2020/index.html,/2020/08/27/world/gallery/sports-protests/index.html,/2020/04/17/sport/gallery/michael-jordan/index.html,/2021/03/29/sport/sam-bennnett-cycling-sick-race-spt-int/index.html,/2021/03/28/motorsport/bahrain-grand-prix-spt-intl/index.html,/2021/03/26/football/thierry-henry-racism-social-media-quit-spt-intl/index.html,/2021/03/26/motorsport/lewis-hamilton-bahrain-f1-human-rights-spt-intl/index.html,/2021/03/27/motorsport/ferrari-2021-bounce-back-formula-one-spt-intl/index.html,/2021/03/27/golf/sergio-garcia-hole-in-one-sudden-death-playoff-spt-intl/index.html,/2021/03/27/sport/sachin-tendulkar-covid-intl-hnk-scli/index.html,/2021/03/26/football/fifa-world-cup-qatar-roberto-martinez-spt-intl/index.html,/2021/03/26/sport/sister-jean-basketball-ncaa-fan-spt-intl/index.html,/2021/03/26/golf/bryson-dechambeau-nft-trading-cards-cryptocurrency-spt-intl/index.html","Hamilton holds off Verstappen to win Bahrain GP,Cycling star throws up and blames overeating,Thierry Henry quits social media over lack of action over racist abuse,Fleetwood and Garcia hit holes-in-one,Tendulkar says he's tested positive for Covid-19,Boycotting the 2022 World Cup in Qatar a 'big mistake,' says Belgium coach,Hamilton has 'spoken to Bahrain officials' about human rights issues,Bryson DeChambeau becomes first golfer to release NFT trading cards,Norway players protest Qatar World Cup ahead of qualifier against Gibraltar,Rory McIlroy suffers nightmarish loss as he hits ball into swimming pool,The life and times of Tiger,The untold story of the Munich Olympics,Ana Roš: How skiing forged top chef's work ethic,Slum golf: A whole new ball game on Mumbai's streets,The 101-year-old basketball-loving nun on praying for her team,Ex-NFL star Congressman bewildered by Jan 6 insurrection's 'mob mentality','Glamping' pods are helping save lives thanks to soccer great,Ironman's 'Lion King' is changing perceptions around autism,Olympian delivers food for Uber Eats to fund Tokyo 2020 dream,Tiger Woods is recovering at home after car wreck,Thomas pays tribute to his grandfather after Players Championship victory,Two golfers score hole-in-ones in same round at Players Championship,How Pelé forwent his 'own identity to become Brazil essentially',Coach details psychological state in moving resignation letter,Football sex abuse scandal: Report is 'kick in the teeth' for survivors,Vasek Pospisil 'sorry' for expletive-laden rant at ATP boss in Miami,Tennis player faces disciplinary probe, fined for walking off court,Zverev behind Federer in 'absurd' new ranking system,Sedona Prince, who used her voice to call out NCAA, leads Oregon to the Sweet 16,Steve Kerr calls for tougher gun control measures following Boulder shooting,Lakers superstar LeBron James 'out indefinitely' with ankle injury,Can Ferrari bounce back in 2021? ,McLaren signs long-term deal with 13-year-old karting star,Fernando Alonso: 'Hopefully I'm back as a better driver' ,Triple jumper and rapper Will Claye on why his music career is more than a hobby,The Olympic flame starts its final leg to Tokyo. Some suggest this day should never have come,Olympics creative head resigns over derogatory remark,New footage appears to show a jockey posing on a dead horse,Top racing trainer Gordon Elliott apologizes over photo of himself sitting on a dead horse,Twilight Payment wins Melbourne Cup in race marred by fatal injury,'Microaggressions' weigh heavily on climbers' shoulders,Two world-class climbers scale the tallest chimney in Europe ,Emily Harrington on her  historic El Capitan climb,Pro ski champion lives double life as social media star,Back in the fast lane, Shiffrin wins 65th World Cup race,Dual Olympic champion Ester Ledecka wins first World Cup skiing race,Bodybuilder wants to change the view of what women should look like,Olympian pressured to 'perform better' and lose a few pounds,'Oh you must be heavy boned.' Athlete's fight for body acceptance,'The Fight of the Century': A divided US nation 50 years on,Liverpool's agonizing wait for English football's biggest prize,How billionaire owners changed European football,The untold story of women climbers trapped on 'the roof of the world',She stood up to vile trolls and became an Australian icon,Can the two-hour marathon barrier be broken?,Thierry Henry tells CNN why he quit social media: 'It's not a safe place',Sister Jean yells at who during NCAA games?! You'll be surprised,Watch Roberto Martinez say it would be a 'big mistake' to boycott Qatar 2022,Colin Allred: 'Never seen anything like' Capitol insurrection,Sam Holness hopes to use autism 'superpower' at Ironman World Championship﻿,He glimpsed death after a wave slammed him into a rock,Steve Kerr calls for tougher gun control measures following Boulder shooting,Sebastian Vettel on whether he ever considered walking away from F1,The hockey game to save Russia's legendary Lake Baikal,Mikaela Shiffrin: Don't want to have to choose between 'morality vs being able to do your job',Jasmine Harrison's solo Atlantic rowing trip,Life after seeing death: Romain Grosjean's journey back to racing,In pictures: Soccer legend Diego Maradona,The Masters: A-Z in photos,Dodgers win their first World Series since 1988,In photos: The sports world has been taking a stand,When 'Air Jordan' took flight,Cycling star Sam Bennett throws up during race; blames overeating on not wanting 'to run out of fuel',Hamilton holds off Verstappen to win thrilling Bahrain GP,'It's not a safe place': Thierry Henry quits social media, hoping to inspire others to stand up to online abuse,Lewis Hamilton 'spoken to Bahrain officials' about human rights issues ahead of F1 race in country ,After worst season in years, can Ferrari bounce back in 2021? ,Garcia hits hole-in-one to win sudden death playoff,Tendulkar says he's tested positive for Covid-19,Boycotting the 2022 FIFA World Cup in Qatar would be a 'big mistake,' says Belgium manager Roberto Martínez,Sister Jean, the 101-year-old basketball-loving nun, on praying for her favorite team,Bryson DeChambeau becomes first golfer to release NFT trading cards"
