category,link,title
"Culture Matters,Culture Matters,Culture Matters,The Beat with Ari,Obituaries,Culture Matters,Culture Matters,Culture Matters,Culture Matters,Latino,U.S. news","https://www.nbcnews.com/pop-culture/pop-culture-news/nike-denies-involvement-lil-nas-x-satan-shoes-containing-human-n1262280,https://www.nbcnews.com/pop-culture/pop-culture-news/nike-denies-involvement-lil-nas-x-satan-shoes-containing-human-n1262280,https://www.nbcnews.com/pop-culture/books/scholastic-pulls-popular-children-s-book-captain-underpants-author-n1262255,https://www.nbcnews.com/pop-culture/books/scholastic-pulls-popular-children-s-book-captain-underpants-author-n1262255,https://www.nbcnews.com/news/us-news/sharon-osbourne-leaves-talk-after-network-investigation-n1261457,https://www.nbcnews.com/news/us-news/sharon-osbourne-leaves-talk-after-network-investigation-n1261457,https://www.msnbc.com/the-beat-with-ari/watch/georgia-authorities-under-fire-after-arresting-democratic-lawmaker-objecting-to-voting-law-109165125580,https://www.msnbc.com/the-beat-with-ari/watch/georgia-authorities-under-fire-after-arresting-democratic-lawmaker-objecting-to-voting-law-109165125580,https://www.nbcnews.com/news/obituaries/author-beverly-clearly-dies-104-n1262232,https://www.nbcnews.com/news/obituaries/author-beverly-clearly-dies-104-n1262232,https://www.nbcnews.com/news/us-news/larry-mcmurtry-lonesome-dove-author-brokeback-mountain-writer-dies-84-n1262176,https://www.nbcnews.com/news/us-news/larry-mcmurtry-lonesome-dove-author-brokeback-mountain-writer-dies-84-n1262176,https://www.nbcnews.com/news/world/rare-van-gogh-masterpiece-street-scene-montmartre-sells-15-4-n1262131,https://www.nbcnews.com/news/world/rare-van-gogh-masterpiece-street-scene-montmartre-sells-15-4-n1262131,https://www.nbcnews.com/pop-culture/pop-culture-news/britney-spears-attorneys-file-petition-requesting-father-jamie-spears-resign-n1262037,https://www.nbcnews.com/pop-culture/pop-culture-news/britney-spears-attorneys-file-petition-requesting-father-jamie-spears-resign-n1262037,https://www.nbcnews.com/news/us-news/chrissy-teigen-says-goodbye-twitter-deletes-her-account-n1262015,https://www.nbcnews.com/news/us-news/chrissy-teigen-says-goodbye-twitter-deletes-her-account-n1262015,https://www.nbcnews.com/news/latino/flaco-jimnez-rcna503,https://www.nbcnews.com/news/latino/flaco-jimnez-rcna503,https://www.nbcnews.com/news/us-news/houston-tumlin-child-actor-talladega-nights-dies-28-n1261980,https://www.nbcnews.com/news/us-news/houston-tumlin-child-actor-talladega-nights-dies-28-n1261980","Nike denies involvement with Lil Nas X 'Satan Shoes' containing human blood,Scholastic pulls popular children's book from 'Captain Underpants' author,Sharon Osbourne leaves TV's 'The Talk',Georgia authorities under fire after arresting Democratic lawmaker objecting to voting law,Author Beverly Cleary dies at 104,Larry McMurtry, author of 'Lonesome Dove,' dies at 84,Rare Van Gogh masterpiece sells for $15.4 million,Britney Spears' attorney files petition requesting father Jamie Spears resign as conservator,Chrissy Teigen says 'goodbye' to Twitter, deletes her account,Grammy winner Flaco Jimenez's album placed in National Recording Registry,Houston Tumlin, child actor in 'Talladega Nights,' dies at 28"
